source,longitude,latitude,title,propertytype,group,provider,description,address,units,url,hidden
,-69.0223446,47.8970222,,Non-Profit,,,,"101c Rue Collin, Saint-Cyprien, QC G0L 2P0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/auberge_la_cle_des_champs.html,
,-73.6008866,45.6914854,,Non-Profit,,,,"119 Rue Claude, Terrebonne, QC J6W, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_multi_serv_st_cyprien.html,
,-70.9403605,45.9405143,,Non-Profit,,,,"293 Rue St Louis, Saint-Évariste-de-Forsyth, QC G0M 1S0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_poly_ainees_rimouski.html,
,-73.5580791,45.5043954,,Non-Profit,,,,"172 Rue Saint-Jacques, Montréal, QC H2Y 2W3, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_prev_suicide_interv.html,
,,,,Non-Profit,,,,"Quebec, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_domaine_les_pelerins.html,TRUE
,-72.1353489,45.2608713,,Non-Profit,,,,"476 Rue Principale E, Magog, QC J1X 1Z1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_hebergement_de_st_eloi.html,
,-68.1978512,48.5892278,,Non-Profit,,,,"75 Avenue des Retraites Bureau 212, Mont-Joli, QC G5H 1E7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_hebergement_mont_joli.html,
,-68.2256225,48.6132623,,Non-Profit,,,,"125 Rue Chouinard, Sainte-Flavie, QC G0J 2L0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corplogcommde_sainte_flavie.html,
,-69.2025963,47.4575657,,Non-Profit,,,,"909 Rue Principale, Pohénégamook, QC G0L 1J0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corporation_la_jeannoise.html,
,-71.1712531,46.8804469,,Non-Profit,,,,"10 Rue Armand, Québec, QC G1C 5A4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/domaine_belle_vie_st_marc_lac.html,
,-69.7318811,47.5914496,,Non-Profit,,,,"6000 Rue Adélard-Lapointe, Sainte-Hélène-de-Kamouraska, QC G0L 3J0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/domaine_des_pivoines.html,
,-69.1803464,48.1250177,,Non-Profit,,,,"135 Rue de la Seigneurie, Trois-Pistoles, QC G0L 4K0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/domaine_des_trois_pistoles.html,
,-71.2197327,46.8071921,,Non-Profit,,,,"307 Rue du Bon Pasteur, Québec, QC G1R 5R7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/domiciles_pop.html,
,-68.5154153,48.4473514,,Non-Profit,,,,"76 2e Rue E, Rimouski, QC G5L 0A6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/fond_maison_marie_elizabeth.html,
,-69.5378568,47.8184500,,Non-Profit,,,,"44 Rue de Chauffailles, Rivière-du-Loup, QC G5R 4E1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/fond_maison_soins_pallia_krtb.html,
,-68.9128210,47.9487288,,Non-Profit,,,,"5 Rue de l'Église O, Sainte-Rita, QC G0L 4G0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_premier_jalon_de_ste_rita.html,
,-73.5642597,45.4624905,,Non-Profit,,,,"10 Rue de l'Église, Verdun, QC H4G 2L9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_st_marc_du_lac_long.html,
,,,,Non-Profit,,,,"Quebec, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_dalbertville.html,TRUE
,-71.2627443,46.8734516,,Non-Profit,,,,"Rue Verreault, Québec, QC G1G, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_de_lisle_verte.html,
,-68.6504028,47.5479556,,Non-Profit,,,,"310 Avenue Principale, Québec, QC G5T, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_degelis.html,
,-73.5329373,46.2287566,,Non-Profit,,,,"74 Rue Principale, Saint-Damien, QC J0K, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_eco_lac_des_aigles.html,
,,,,Non-Profit,,,,"Quebec, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_kakou.html,TRUE
,-71.2516998,46.8906677,,Non-Profit,,,,"16-50 Rue Nicolas Fournier, Québec, QC G2L 2G2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_keable.html,
,-68.7986445,48.2503139,,Non-Profit,,,,"21 Route Nicolas-Rioux, Saint-Eugène-de-Ladrière, QC G0L 1P0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_nicolas_rioux.html,
,-71.2232562,46.8053197,,Non-Profit,,,,"141 Rue de Maisonneuve, Québec, QC G1R, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_pop_isle_verte.html,
,-71.2634714,46.7873527,,Non-Profit,,,,"Rue de Bellevue, Québec, QC G1V, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_portes_gaspesie.html,
,-71.2079809,46.8138783,,Non-Profit,,,,"Quebec City, QC, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_saint_pacome.html,
,-71.2054353,46.8122894,,Non-Profit,,,,"2 Rue St - Louis, Québec, QC G1R, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_sainte_luce.html,
,-73.5680099,45.4629424,,Non-Profit,,,,"321 Rue de l'Église, Verdun, QC H4G 2M3, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_st_bruno.html,
,-69.3302706,47.8992659,,Non-Profit,,,,"212 Rue du Couvent, Saint-Épiphane, QC G0L 2X0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_st_epiphane.html,
,-69.1353850,47.7083430,,Non-Profit,,,,"1 Rue des Habitations, Saint-Honoré-de-Témiscouata, QC G0L 3K0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_st_honore_temis.html,
,-69.2820165,47.4902242,,Non-Profit,,,,"475 Rue Monette, Pohénégamook, QC G0L 1J0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_st_vallier.html,
,-71.3213547,46.8951265,,Non-Profit,,,,"19 Rue de l'Archerie, Québec, QC G2N 2H7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_tartigou.html,
,-72.7393671,45.2087178,,Non-Profit,,,,"306 Rue Principale, Cowansville, QC J2K 1J5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_des_cones_les.html,
,,,,Non-Profit,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/lautre_toit_du_krtb.html,TRUE
,,,,Non-Profit,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/la_gigogne_inc.html,TRUE
,-75.8585347,45.4110169,,Non-Profit,,,,"5 Rue de la Fabrique, Gatineau, QC J9J 2X3, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/logpersagees_de_st_arsene.html,
,-71.2022601,46.8129589,,Non-Profit,,,,"12 Rue Saint-Pierre bureau 10, Québec, QC G1K 8A3, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/logpop_du_bas_st_laurent.html,
,-71.2197327,46.8071921,,Non-Profit,,,,"307 Rue du Bon Pasteur, Québec, QC G1R 5R7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/logements_adaptes_de_matane.html,
,-73.5832080,45.7195769,,Non-Profit,,,,"141 Av. de la Gare, Mascouche, QC J7K 0R5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_des_tournesols.html,
,-71.3580504,46.7566261,,Non-Profit,,,,"Rue du Domaine, Québec, QC, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_heb_bouffee_dair_krtb.html,
,-71.3684499,46.7380935,,Non-Profit,,,,"Rue des Quatre Vents, Québec, QC G1Y, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_octavie_la.html,
,,,,Non-Profit,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maisonnee_de_saint_pascal.html,TRUE
,-71.2445421,46.8520026,,Non-Profit,,,,"Rue Lajeunesse, Québec, QC G1H 0C9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_alphonse_beaulieu.html,
,-71.3286129,46.8728772,,Non-Profit,,,,"Rue des Pommiers, Québec, QC G3E, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_des_pommiers.html,
,-70.8577291,46.6352400,,Non-Profit,,,,"16 Route de l'Église, Honfleur, QC G0R 1N0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_saint_antonin.html,
,-71.3286129,46.8728772,,Non-Profit,,,,"Rue des Pommiers, Québec, QC G3E, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/notre_maison.html,
,-71.1848337,46.8580215,,Non-Profit,,,,"110 Rue Deschamps, Québec, QC G1E 5K6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/oasis_des_aines_de_st_eusebe.html,
,,,,Non-Profit,,,,"Quebec, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/pavillon_durocher.html,TRUE
,-73.5092520,45.5395934,,Non-Profit,,,,"97 Rue Saint-Charles Ouest, Longueuil, QC J4H 1C7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_a_parent_inc.html,
,-69.6244358,47.6825644,,Non-Profit,,,,"723 QC-289, Saint-Alexandre-de-Kamouraska, QC G0L 2G0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_aines_st_alexandre.html,
,-71.2119599,46.8089868,,Non-Profit,,,,"151 Rue St - Louis, Québec, QC G1R 3R2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_ass_cancer_est_qc.html,
,-67.5036986,48.3803360,,Non-Profit,,,,"18 Place de l'Église, Saint-Léon-le-Grand, QC G0J 2W0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_leonaises.html,
,-71.2289802,46.7406798,,Non-Profit,,,,"7 5e Rue, Saint-Romuald, QC G6W 5M6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/ress_aide_ph_bas_st_laurent.html,
,-67.2309169,48.3669423,,Non-Profit,,,,"6 Rte Du Rang 2, Causapscal, QC G0J 1J0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/seigneurie_mon_toit.html,
,-70.0361453,47.3679599,,Non-Profit,,,,"407 5e Rue Rouleau, La Pocatière, QC G0R 1Z0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/tandem_jeunesse.html,
,-71.2263265,46.8098366,,Non-Profit,,,,"257 Rue Lavigueur, Québec, QC G1R 1B1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/aines_de_lanse.html,
,-71.3194928,46.7718701,,Non-Profit,,,,"1255 Rue des Mélèzes, Québec, QC G1X 3C8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/ass_handicapes_le_goeland.html,
,-72.4431760,48.6480335,,Non-Profit,,,,"1005 Rue Verchères, Saint-Félicien, QC G8K 1Y7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/ass_jeannoise_integ_sociale.html,
,-72.2046123,48.8920027,,Non-Profit,,,,"112 Avenue de l'Église #204, Dolbeau-Mistassini, QC G8L 4W4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/carrefour_widjiwagan_inc.html,
,-71.2545174,48.4084425,,Non-Profit,,,,"3958 Rue de la Fabrique, Jonquière, QC G7X 3N2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_escale_jonquiere.html,
,,,,Non-Profit,,,,"Quebec, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/chaine_travail_adapte_cta.html,TRUE
,-71.7752734,48.4937481,,Non-Profit,,,,"114 Avenue Bergeron, Saint-Gédéon, QC G0W 2P0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/complexe_com_grandmont.html,
,-71.9426892,48.8058640,,Non-Profit,,,,"109 Rue Bélair, Dalmas, QC G0W 1K0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_domaine_des_annees_dor.html,
,-71.3569147,46.8529500,,Non-Profit,,,,"7 Rue Martel, Québec, QC G2B 2W6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_domaine_riviere_st_andre.html,
,-71.3474205,46.7569850,,Non-Profit,,,,"Rue du Moulin E, Québec, QC G1Y, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_la_residence_bles_dor.html,
,-72.2046123,48.8920027,,Non-Profit,,,,"112 Avenue de l'Église #204, Dolbeau-Mistassini, QC G8L 4W4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corporation_waskahegen.html,
,-73.9917527,45.5231953,,Non-Profit,,,,"550 Chemin Principal, Saint-Joseph-du-Lac, QC J0N, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/domaine_des_beaux_jours.html,
,-71.6444054,48.5553822,,Non-Profit,,,,"285 Avenue Eymard, Alma, QC G8B 5J3, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/groupe_centre_lac_dalma.html,
,-71.2243030,46.8208712,,Non-Profit,,,,"159 1re Rue, Québec, QC G1L 2T7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/groupe_soutien_st_nazaire.html,
,-71.0793475,48.3878459,,Non-Profit,,,,"25 Rue Néron bureau 200, Chicoutimi, QC G7H 8B7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_pop_du_sag_lac_st_jean.html,
,-71.0793475,48.3878459,,Non-Profit,,,,"25 Rue Néron bureau 200, Chicoutimi, QC G7H 8B7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitation_entre_nous.html,
,-71.0793475,48.3878459,,Non-Profit,,,,"25 Rue Néron bureau 200, Chicoutimi, QC G7H 8B7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_chicoutimi_nord.html,
,-71.3614266,46.8589876,,Non-Profit,,,,"Rue Marie Rose Gauthier, Québec, QC G2A, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_larouche.html,
,-71.0793475,48.3878459,,Non-Profit,,,,"25 Rue Néron bureau 200, Chicoutimi, QC G7H 8B7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_shipshaw_les.html,
,-73.5104525,45.5342751,,Non-Profit,,,,"225 Rue Labonté, Longueuil, QC J4H 2P6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/havre_cure_hebert.html,
,-71.0620418,48.4275862,,Non-Profit,,,,"206 Rue Racine E, Chicoutimi, QC G7H 1R9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/hebergement_plus.html,
,-72.5257653,48.8382509,,Non-Profit,,,,"1213 Avenue du Rocher, Normandin, QC G8M 3X4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_des_aines_carre_neree.html,
,-72.2220037,48.5151655,,Non-Profit,,,,"86 Avenue Roberval, Roberval, QC G8H 1H1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_du_cheminement.html,
,-71.3040755,48.4189010,,Non-Profit,,,,"4937 Boulevard du Royaume, Jonquière, QC G7X 7V5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_du_royaume.html,
,-71.2419995,48.4254957,,Non-Profit,,,,"1969 Rue Price, Jonquière, QC G7X 5S2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_nouvel_elan.html,
,-71.0435569,48.4212663,,Non-Profit,,,,"546 Boulevard Talbot, Chicoutimi, QC G7H 4A5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maisonnee_develyne.html,
,-73.7646627,45.7906046,,Non-Profit,,,,"La Plaine, Terrebonne, QC, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/manoir_chambordais.html,
,-72.5450159,49.0046946,,Non-Profit,,,,"615 Avenue de la Fabrique, Girardville, QC G0W, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_de_la_retraite_en_or.html,
,-72.6469795,48.7120380,,Non-Profit,,,,"4822 Rue des Peupliers, La Doré, QC G8J 1E6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_doree.html,
,-71.0390503,48.4293427,,Non-Profit,,,,"165 Rue de l'École, Chicoutimi, QC G7H 3X7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_du_moulin.html,
,-71.9480649,48.4183322,,Non-Profit,,,,"1022 Rue Marcelin, Desbiens, QC G0W 1N0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_gerard_blanchet.html,
,-71.1080468,48.3102081,,Non-Profit,,,,"6159 Rue Lapointe, Laterrière, QC G7N, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_laterroise_inc.html,
,-78.1128593,48.5816414,,Non-Profit,,,,"1000 1re Rue E, Amos, QC J9T 3A1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_le_villageois_inc.html,
,-71.0765335,48.4403037,,Non-Profit,,,,"38 Rue Frontenac, Chicoutimi, QC G7G 2C5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_st_jean_baptiste.html,
,-71.1324257,48.4329211,,Non-Profit,,,,"2098 Rue Octave, Jonquière, QC G7S 4A7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_st_jean_eudes.html,
,-71.0866718,48.4148848,,Non-Profit,,,,"524 Rue Saint Augustin, Chicoutimi, QC G7J 2J9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_st_paul_chicoutimi.html,
,-71.2192158,46.8229028,,Non-Profit,,,,"996 1re Rue, Québec, QC G1J, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_ste_monique.html,
,-72.1842460,48.2593811,,Non-Profit,,,,"99 Route de l'Ermitage, Lac-Bouchette, QC G0W 1V0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_comm_lac_bouchette.html,
,-73.6058383,45.4244155,,Non-Profit,,,,"649 Rue Gagné, LaSalle, QC H8P 3H5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_de_larouche_les.html,
,-72.2213531,48.5047009,,Non-Profit,,,,"360 Rue Brassard, Roberval, QC G8H 2C8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/services_entraide_robervalois.html,
,-70.2684076,47.1717234,,Non-Profit,,,,"458 2e Rang O, Saint-Jean-Port-Joli, QC G0R 3G0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/villa_du_presbytere.html,
,-71.6891629,46.7561791,,Non-Profit,,,,"54 Rue Sainte Jeanne, Pont-Rouge, QC G3H 0E7, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/appartements_sainte_jeanne.html,
,-71.2434400,46.8099080,,Non-Profit,,,,"218 Rue Saint-Sauveur, Québec, QC G1N 4S1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/arche_le_croissant_inc.html,
,-71.1770771,46.8696326,,Non-Profit,,,,"1055 Boulevard des Chutes, Québec, QC G1E 5V3, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/autisme_quebec.html,
,-71.2292875,46.8283689,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/bourgade_de_donnacona.html,
,-71.1720014,46.8595936,,Non-Profit,,,,"3894 Boulevard Sainte-Anne, Québec, QC G1E 0G1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/crc_le_pavillon_inc.html,
,-71.2304146,46.8115745,,Non-Profit,,,,"20 Boulevard Charest E, Québec, QC G1K 3G2, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_res_com_jacques_cartier.html,
,-71.2071861,46.8541066,,Non-Profit,,,,"2233 Avenue des Martyrs, Québec, QC G1E 7E4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_habitation_de_giffard.html,
,-71.2292875,46.8283689,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_logement_comm_holland.html,
,-73.6093242,45.5401524,,Non-Profit,,,,"989 Rue Bélanger, Montréal, QC H2S 1G9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_pied_des_monts.html,
,-71.0906287,46.9146509,,Non-Profit,,,,"32 Rue du Tricentenaire, Boischatel, QC G0A 1H0, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_res_pa_lange_gardien.html,
,-73.4809327,45.5293926,,Non-Profit,,,,"21 Rue Vermont bureau 208, Longueuil, QC J4J 2J9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/corporation_des_patriotes.html,
,-71.2605711,46.8126949,,Non-Profit,,,,"190 Avenue Bernatchez, Québec, QC G1M 0A8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/domaine_du_parc_savard.html,
,-71.2292875,46.8283689,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_neilson_pointe_ste_foy.html,
,-71.4583821,46.9284795,,Non-Profit,,,,"1711 Boulevard Valcartier, Saint-Gabriel-de-Valcartier, QC G3N 1E1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_saint_gabriel_valcartier.html,
,-71.2292445,46.8283903,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitation_action_sourds.html,
,,,,Non-Profit,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitation_olivar_asselin.html,TRUE
,-73.5569468,46.2736478,,Non-Profit,,,,"40 Rang Sainte Catherine, Saint-Jean-de-Matha, QC J0K, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_aines_eboulements.html,
,-71.2292875,46.8283689,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_chateau_deau.html,
,-71.2316830,46.8201990,,Non-Profit,,,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_du_roi.html,
,-71.2316830,46.8201990,,Non-Profit,,,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_du_trait_carre.html,
,-71.2292875,46.8283689,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_gamelin.html,
,-71.2193680,46.8128338,,Non-Profit,,,,"754 Côte d'Abraham, Québec, QC G1R 1A1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_metatransfert.html,
,-71.2316830,46.8201990,,Non-Profit,,,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_pierre_boisseau.html,
,-71.2316830,46.8201990,,Non-Profit,,,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_pop_st_sacrement.html,
,-71.2316830,46.8201990,,Non-Profit,,,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_rdi.html,
,-71.2316830,46.8201990,,Non-Profit,,,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_st_andre_les.html,
,-71.2995601,46.9448869,,Non-Profit,,,,"25 Ch. du Village, Lac-Beauport, QC G3B 2M4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_st_dunstan.html,
,-71.2065455,46.8922504,,Non-Profit,,,,"193 Avenue St Michel, Québec, QC G1C 1E9, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_st_raymond.html,
,-71.2292875,46.8283689,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_vivre_chez_soi.html,
,-71.2416698,46.8821901,,Non-Profit,,,,"1685 Boulevard Louis-XIV, Québec, QC G2L 1M5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/immeubles_hsf.html,
,-71.2463831,46.8206989,,Non-Profit,,,,"525 Boulevard Wilfrid-Hamel Bureau F, Québec, QC G1M 2S8, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/institut_deficience_physique.html,
,-71.2719745,46.7890229,,Non-Profit,,,,"2160 Ch Ste-Foy Bureau A, Québec, QC G1V 4T5, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/jardins_jean_bosco.html,
,-71.7287866,46.6764102,,Non-Profit,,,,"100-290 Boulevard Gaudreau, Donnacona, QC G3M 1L6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/jardins_lambert.html,
,-71.2292875,46.8283689,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/le_domaine_scott_de_st_sauveur.html,
,-71.2292875,46.8283689,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/le_havre_des_cheminots.html,
,-71.2292875,46.8283689,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/les_habitations_durocher.html,
,-71.2316830,46.8201990,,Non-Profit,,,,"95 Rue de la Pointe-aux-Lièvres, Québec, QC G1K 5Y6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/immeuble_populaire_de_quebec.html,
,-71.3715219,46.8544100,,Non-Profit,,,,"12015 Rue de l'Hôpital, Québec, QC G2A 2T6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/logis_confort.html,
,-71.8176200,46.8563150,,Non-Profit,,,,"1333 Grand Rang, Saint-Raymond, QC G3L 4K1, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_daide_villa_st_leonard.html,
,-71.3718215,46.8545472,,Non-Profit,,,,"12057 Rue de l'Hôpital, Québec, QC G2A 2T6, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_de_job.html,
,-71.3838165,46.7905339,,Non-Profit,,,,"188 Rue Principale, Québec, QC G2G, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_des_aines_de_st_alban.html,
,-71.2292875,46.8283689,,Non-Profit,,,,"1199 4e Avenue, Québec, QC G1J 3B4, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_lhirondelle.html,
,-73.5570491,45.5006256,,Non-Profit,,,,"401 Rue Saint-Paul O, Montréal, QC H2Y, Canada",,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_lauberuviere.html,
